ano_mes_ref;nom_municipio;sgl_uf;macro_regional_ipsemg;micro_regional_ipsemg;bh_rmbh_interior_ipsemg;dsc_sexo;desc_faixa_etaria;qtde_benef
202512;CRUZILIA;MG;SUL;SAO LOURENCO;INTERIOR;Masculino;44 - 48 ANOS;5
202512;PLANURA;MG;TRIANGULO DO SUL;FRUTAL;INTERIOR;Masculino;00 - 18 ANOS;3
202512;MANHUACU;MG;LESTE DO SUL;MANHUACU;INTERIOR;Feminino;24 - 28 ANOS;126
202512;MINDURI;MG;SUL;SAO LOURENCO;INTERIOR;Masculino;39 - 43 ANOS;1
202512;SETE LAGOAS;MG;CENTRO;SETE LAGOAS;INTERIOR;Feminino;39 - 43 ANOS;273
202512;PRESIDENTE BERNARDES;MG;SUDESTE;UBA;INTERIOR;Masculino;19 - 23 ANOS;5
202512;PIRACEMA;MG;OESTE;ITAUNA;INTERIOR;Masculino;34 - 38 ANOS;9
202512;IGUATAMA;MG;OESTE;FORMIGA;INTERIOR;Masculino;39 - 43 ANOS;2
202512;EUGENOPOLIS;MG;SUDESTE;MURIAE;INTERIOR;Feminino;00 - 18 ANOS;27
202512;POTE;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Feminino;00 - 18 ANOS;72
202512;ARAPONGA;MG;LESTE DO SUL;VICOSA;INTERIOR;Masculino;19 - 23 ANOS;6
202512;ITAU DE MINAS;MG;SUL;PASSOS;INTERIOR;Masculino;00 - 18 ANOS;21
202512;BARROSO;MG;CENTRO SUL;BARBACENA;INTERIOR;Masculino;19 - 23 ANOS;13
202512;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;INTERIOR;Feminino;00 - 18 ANOS;888
202512;ESPIRITO SANTO DO DOURADO;MG;SUL;POUSO ALEGRE;INTERIOR;Masculino;44 - 48 ANOS;4
202512;PRADOS;MG;CENTRO SUL;SAO JOAO DEL REI;INTERIOR;Masculino;29 - 33 ANOS;13
202512;LAJE DO MURIAE;RJ;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;00 - 18 ANOS;1
202512;BURITIZEIRO;MG;NORTE;PIRAPORA;INTERIOR;Feminino;39 - 43 ANOS;23
202512;CAMBUI;MG;SUL;POUSO ALEGRE;INTERIOR;Masculino;29 - 33 ANOS;13
202512;JOSENOPOLIS;MG;NORTE;SALINAS;INTERIOR;Feminino;44 - 48 ANOS;8
202512;INGAI;MG;SUL;LAVRAS;INTERIOR;Masculino;24 - 28 ANOS;3
202512;MONSENHOR PAULO;MG;SUL;VARGINHA;INTERIOR;Masculino;29 - 33 ANOS;6
202512;CAMPINAS;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;59+ ANOS;28
202512;ITAPEMIRIM;ES;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;00 - 18 ANOS;1
202512;BONFINOPOLIS DE MINAS;MG;NOROESTE;UNAI;INTERIOR;Masculino;54 - 58 ANOS;9
202512;SANTANA DE PIRAPAMA;MG;CENTRO;SETE LAGOAS;INTERIOR;Feminino;49 - 53 ANOS;17
202512;BERIZAL;MG;NORTE;TAIOBEIRAS;INTERIOR;Masculino;39 - 43 ANOS;7
202512;MIRABELA;MG;NORTE;BRASILIA DE MINAS;INTERIOR;Masculino;59+ ANOS;73
202512;FELICIO DOS SANTOS;MG;NORDESTE;DIAMANTINA;INTERIOR;Masculino;19 - 23 ANOS;7
202512;GUARACIABA;MG;LESTE DO SUL;PONTE NOVA;INTERIOR;Masculino;49 - 53 ANOS;6
202512;SAO JOSE DOS CAMPOS;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;59+ ANOS;28
202512;BURITIS;MG;NOROESTE;ARINOS;INTERIOR;Masculino;59+ ANOS;53
202512;TEOFILO OTONI;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Feminino;49 - 53 ANOS;366
202512;SAPUCAIA;RJ;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;59+ ANOS;5
202512;SALINAS;MG;NORTE;SALINAS;INTERIOR;Feminino;39 - 43 ANOS;61
202512;TIROS;MG;NOROESTE;PATOS DE MINAS;INTERIOR;Feminino;00 - 18 ANOS;8
202512;MARTINS SOARES;MG;LESTE DO SUL;MANHUACU;INTERIOR;Feminino;19 - 23 ANOS;4
202512;UBAI;MG;NORTE;BRASILIA DE MINAS;INTERIOR;Masculino;59+ ANOS;52
202512;SARZEDO;MG;CENTRO;BETIM;RMBH;Masculino;49 - 53 ANOS;20
202512;TAPIRA;MG;TRIANGULO DO SUL;ARAXA;INTERIOR;Masculino;59+ ANOS;7
202512;PIUMHI;MG;SUL;PIUMHI;INTERIOR;Feminino;39 - 43 ANOS;32
202512;CABECEIRA GRANDE;MG;NOROESTE;UNAI;INTERIOR;Feminino;24 - 28 ANOS;2
202512;BONFINOPOLIS DE MINAS;MG;NOROESTE;UNAI;INTERIOR;Masculino;59+ ANOS;27
202512;DORES DE CAMPOS;MG;CENTRO SUL;BARBACENA;INTERIOR;Feminino;39 - 43 ANOS;2
202512;FELISBURGO;MG;NORDESTE;JEQUITINHONHA;INTERIOR;Masculino;54 - 58 ANOS;8
202512;ITUMBIARA;GO;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;44 - 48 ANOS;2
202512;ITANHOMI;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Masculino;00 - 18 ANOS;26
202512;ANTONIO CARLOS;MG;CENTRO SUL;BARBACENA;INTERIOR;Feminino;00 - 18 ANOS;28
202512;CASA GRANDE;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Feminino;49 - 53 ANOS;4
202512;NOVO ORIENTE DE MINAS;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Masculino;59+ ANOS;31
202512;ANAPOLIS;GO;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;54 - 58 ANOS;1
202512;BICAS;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Feminino;19 - 23 ANOS;10
202512;DOM VICOSO;MG;SUL;SAO LOURENCO;INTERIOR;Feminino;29 - 33 ANOS;4
202512;BICAS;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Masculino;00 - 18 ANOS;13
202512;GRAO MOGOL;MG;NORTE;MONTES CLAROS;INTERIOR;Feminino;29 - 33 ANOS;19
202512;LAGAMAR;MG;NOROESTE;PATOS DE MINAS;INTERIOR;Feminino;00 - 18 ANOS;17
202512;PETROPOLIS;RJ;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;59+ ANOS;10
202512;SAO SEBASTIAO DO OESTE;MG;OESTE;DIVINOPOLIS;INTERIOR;Feminino;59+ ANOS;20
202512;MONTALVANIA;MG;NORTE;MANGA;INTERIOR;Feminino;00 - 18 ANOS;59
202512;ARGIRITA;MG;SUDESTE;CATAGUASES;INTERIOR;Feminino;29 - 33 ANOS;5
202512;MEDEIROS;MG;OESTE;FORMIGA;INTERIOR;Feminino;49 - 53 ANOS;4
202512;CRISTINA;MG;SUL;ITAJUBA;INTERIOR;Masculino;49 - 53 ANOS;3
202512;VILA VELHA;ES;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;59+ ANOS;22
202512;MERCES;MG;SUDESTE;UBA;INTERIOR;Feminino;59+ ANOS;97
202512;JAPONVAR;MG;NORTE;JANUARIA;INTERIOR;Masculino;49 - 53 ANOS;5
202512;SAO JOSE DO GOIABAL;MG;LESTE DO SUL;RAUL SOARES;INTERIOR;Masculino;19 - 23 ANOS;7
202512;AGUAS DE LINDOIA;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;39 - 43 ANOS;1
202512;ABADIA DOS DOURADOS;MG;TRIANGULO DO NORTE;MONTE CARMELO;INTERIOR;Feminino;54 - 58 ANOS;8
202512;ALTO CAPARAO;MG;LESTE DO SUL;MANHUACU;INTERIOR;Feminino;49 - 53 ANOS;7
202512;DIOGO DE VASCONCELOS;MG;LESTE DO SUL;PONTE NOVA;INTERIOR;Feminino;24 - 28 ANOS;4
202512;ALMENARA;MG;NORDESTE;ALMENARA;INTERIOR;Feminino;24 - 28 ANOS;47
202512;OLIVEIRA;MG;OESTE;OLIVEIRA;INTERIOR;Masculino;19 - 23 ANOS;33
202512;VIRGOLANDIA;MG;LESTE;PECANHA;INTERIOR;Masculino;19 - 23 ANOS;6
202512;GRUPIARA;MG;TRIANGULO DO NORTE;MONTE CARMELO;INTERIOR;Masculino;34 - 38 ANOS;4
202512;OURO PRETO DO OESTE;RO;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;59+ ANOS;1
202512;SERITINGA;MG;SUL;SAO LOURENCO;INTERIOR;Masculino;29 - 33 ANOS;2
202512;ALPERCATA;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Masculino;54 - 58 ANOS;7
202512;SOLEDADE DE MINAS;MG;SUL;SAO LOURENCO;INTERIOR;Feminino;29 - 33 ANOS;4
202512;IBIRACATU;MG;NORTE;JANUARIA;INTERIOR;Feminino;54 - 58 ANOS;9
202512;CAMPO FLORIDO;MG;TRIANGULO DO SUL;UBERABA;INTERIOR;Masculino;29 - 33 ANOS;9
202512;CAMPOS SALES;CE;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;19 - 23 ANOS;1
202512;SENHORA DOS REMEDIOS;MG;CENTRO SUL;BARBACENA;INTERIOR;Masculino;19 - 23 ANOS;10
202512;CAPITAO ANDRADE;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Feminino;44 - 48 ANOS;2
202512;VIRGINOPOLIS;MG;CENTRO;GUANHAES;INTERIOR;Masculino;59+ ANOS;54
202512;RIACHO DOS MACHADOS;MG;NORTE;JANAUBA;INTERIOR;Masculino;34 - 38 ANOS;3
202512;ARAPORA;MG;TRIANGULO DO NORTE;ITUIUTABA;INTERIOR;Feminino;19 - 23 ANOS;1
202512;CAREACU;MG;SUL;POUSO ALEGRE;INTERIOR;Masculino;29 - 33 ANOS;11
202512;PARACATU;MG;NOROESTE;PARACATU;INTERIOR;Feminino;59+ ANOS;809
202512;MENDES PIMENTEL;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Masculino;29 - 33 ANOS;5
202512;SERITINGA;MG;SUL;SAO LOURENCO;INTERIOR;Masculino;59+ ANOS;20
202512;GOIABEIRA;MG;LESTE;MANTENA;INTERIOR;Feminino;00 - 18 ANOS;7
202512;ITAMOGI;MG;SUL;SAO SEBASTIAO DO PARAISO;INTERIOR;Masculino;24 - 28 ANOS;4
202512;SANTOS DUMONT;MG;SUDESTE;SANTOS DUMONT;INTERIOR;Feminino;00 - 18 ANOS;56
202512;DIONISIO;MG;LESTE;CORONEL FABRICIANO;INTERIOR;Masculino;00 - 18 ANOS;22
202512;SAO JOAO NEPOMUCENO;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Feminino;39 - 43 ANOS;9
202512;SANTA RITA DE IBITIPOCA;MG;CENTRO SUL;BARBACENA;INTERIOR;Feminino;00 - 18 ANOS;7
202512;PONTO DOS VOLANTES;MG;NORDESTE;JEQUITINHONHA;INTERIOR;Feminino;39 - 43 ANOS;9
202512;BIQUINHAS;MG;CENTRO;ABAETE;INTERIOR;Masculino;44 - 48 ANOS;1
202512;SANTA MARIA DO SUACUI;MG;LESTE;SANTA MARIA DO SUACUI;INTERIOR;Feminino;00 - 18 ANOS;58
202512;MIRAVANIA;MG;NORTE;MANGA;INTERIOR;Feminino;29 - 33 ANOS;6
202512;UBAPORANGA;MG;LESTE;CARATINGA;INTERIOR;Feminino;44 - 48 ANOS;24
202512;CARMO DA MATA;MG;OESTE;OLIVEIRA;INTERIOR;Masculino;54 - 58 ANOS;7
202512;DORESOPOLIS;MG;SUL;PIUMHI;INTERIOR;Masculino;29 - 33 ANOS;3
202512;SETE LAGOAS;MG;CENTRO;SETE LAGOAS;INTERIOR;Feminino;49 - 53 ANOS;357
202512;IBITIURA DE MINAS;MG;SUL;POCOS DE CALDAS;INTERIOR;Feminino;59+ ANOS;32
202512;ITUMIRIM;MG;SUL;LAVRAS;INTERIOR;Feminino;34 - 38 ANOS;10
202512;IJACI;MG;SUL;LAVRAS;INTERIOR;Feminino;19 - 23 ANOS;1
202512;JANUARIA;MG;NORTE;JANUARIA;INTERIOR;Masculino;29 - 33 ANOS;198
202512;SANTA VITORIA;MG;TRIANGULO DO NORTE;ITUIUTABA;INTERIOR;Masculino;00 - 18 ANOS;14
202512;NOVA MODICA;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Feminino;34 - 38 ANOS;4
202512;CAMPOS GERAIS;MG;SUL;ALFENAS;INTERIOR;Masculino;49 - 53 ANOS;12
202512;PARAOPEBA;MG;CENTRO;SETE LAGOAS;INTERIOR;Feminino;34 - 38 ANOS;17
202512;MACHADO;MG;SUL;ALFENAS;INTERIOR;Masculino;59+ ANOS;158
202512;CASSIA;MG;SUL;PASSOS;INTERIOR;Feminino;44 - 48 ANOS;23
202512;SAO DOMINGOS DAS DORES;MG;LESTE;CARATINGA;INTERIOR;Feminino;19 - 23 ANOS;8
202512;SENHORA DE OLIVEIRA;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Feminino;49 - 53 ANOS;9
202512;IBATIBA;ES;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;00 - 18 ANOS;4
202512;ELOI MENDES;MG;SUL;VARGINHA;INTERIOR;Feminino;00 - 18 ANOS;16
202512;POCO FUNDO;MG;SUL;ALFENAS;INTERIOR;Masculino;54 - 58 ANOS;11
202512;ROCHEDO DE MINAS;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Feminino;24 - 28 ANOS;1
202512;ITANHOMI;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Feminino;34 - 38 ANOS;17
202512;NOVA PORTEIRINHA;MG;NORTE;JANAUBA;INTERIOR;Masculino;34 - 38 ANOS;3
202512;NOVA BELEM;MG;LESTE;MANTENA;INTERIOR;Masculino;34 - 38 ANOS;4
202512;ALTO JEQUITIBA;MG;LESTE DO SUL;MANHUACU;INTERIOR;Feminino;34 - 38 ANOS;7
202512;BERILO;MG;NORDESTE;MINAS NOVAS;INTERIOR;Masculino;39 - 43 ANOS;6
202512;BERIZAL;MG;NORTE;TAIOBEIRAS;INTERIOR;Masculino;49 - 53 ANOS;9
202512;CARATINGA;MG;LESTE;CARATINGA;INTERIOR;Masculino;34 - 38 ANOS;53
202512;BURITIZEIRO;MG;NORTE;PIRAPORA;INTERIOR;Feminino;49 - 53 ANOS;37
202512;PINGO-D AGUA;MG;LESTE;CARATINGA;INTERIOR;Feminino;54 - 58 ANOS;13
202512;MACHADO;MG;SUL;ALFENAS;INTERIOR;Feminino;00 - 18 ANOS;55
202512;PASSOS;MG;SUL;PASSOS;INTERIOR;Feminino;44 - 48 ANOS;194
202512;MATEUS LEME;MG;CENTRO;BETIM;RMBH;Masculino;49 - 53 ANOS;20
202512;VARGEM BONITA;SC;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;49 - 53 ANOS;2
202512;MATUTINA;MG;NOROESTE;PATOS DE MINAS;INTERIOR;Masculino;39 - 43 ANOS;2
202512;MAR DE ESPANHA;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Masculino;44 - 48 ANOS;1
202512;CHAPADA GAUCHA;MG;NOROESTE;ARINOS;INTERIOR;Masculino;44 - 48 ANOS;3
202512;DOM BOSCO;MG;NOROESTE;UNAI;INTERIOR;Masculino;54 - 58 ANOS;3
202512;CARMO DO RIO CLARO;MG;SUL;PASSOS;INTERIOR;Masculino;54 - 58 ANOS;10
202512;NACIP RAYDAN;MG;LESTE;PECANHA;INTERIOR;Masculino;54 - 58 ANOS;6
202512;PEDRA DO INDAIA;MG;OESTE;DIVINOPOLIS;INTERIOR;Masculino;54 - 58 ANOS;2
202512;BUGRE;MG;LESTE;IPATINGA;INTERIOR;Masculino;00 - 18 ANOS;13
202512;PEDRINOPOLIS;MG;TRIANGULO DO SUL;ARAXA;INTERIOR;Masculino;19 - 23 ANOS;6
202512;MARILAC;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Feminino;39 - 43 ANOS;4
202512;RIO ESPERA;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Feminino;39 - 43 ANOS;3
202512;ARAGUARI;MG;TRIANGULO DO NORTE;ARAGUARI;INTERIOR;Feminino;54 - 58 ANOS;204
202512;SANTA CRUZ DO ESCALVADO;MG;LESTE DO SUL;PONTE NOVA;INTERIOR;Masculino;39 - 43 ANOS;4
202512;LAGOA SANTA;MG;CENTRO;PEDRO LEOPOLDO;RMBH;Masculino;34 - 38 ANOS;42
202512;TOCANTINS;MG;SUDESTE;UBA;INTERIOR;Feminino;54 - 58 ANOS;27
202512;ITUIUTABA;MG;TRIANGULO DO NORTE;ITUIUTABA;INTERIOR;Feminino;24 - 28 ANOS;137
202512;TEOFILO OTONI;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Feminino;39 - 43 ANOS;207
202512;BAIXO GUANDU;ES;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;34 - 38 ANOS;1
202512;CARMESIA;MG;CENTRO;GUANHAES;INTERIOR;Masculino;19 - 23 ANOS;26
202512;SARZEDO;MG;CENTRO;BETIM;RMBH;Masculino;39 - 43 ANOS;22
202512;ALEM PARAIBA;MG;SUDESTE;CATAGUASES;INTERIOR;Masculino;24 - 28 ANOS;28
202512;DIVINOLANDIA DE MINAS;MG;CENTRO;GUANHAES;INTERIOR;Masculino;59+ ANOS;35
202512;ITUETA;MG;LESTE;RESPLENDOR;INTERIOR;Masculino;29 - 33 ANOS;4
202512;RIO CASCA;MG;LESTE DO SUL;RAUL SOARES;INTERIOR;Feminino;44 - 48 ANOS;7
202512;INDAIABIRA;MG;NORTE;TAIOBEIRAS;INTERIOR;Feminino;34 - 38 ANOS;9
202512;CONSELHEIRO LAFAIETE;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Feminino;44 - 48 ANOS;131
202512;SANTO ANTONIO DO RETIRO;MG;NORTE;TAIOBEIRAS;INTERIOR;Feminino;59+ ANOS;24
202512;MALACACHETA;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Masculino;54 - 58 ANOS;35
202512;OURO VERDE DE MINAS;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Feminino;34 - 38 ANOS;10
202512;ANDRADAS;MG;SUL;POCOS DE CALDAS;INTERIOR;Feminino;44 - 48 ANOS;20
202512;NANUQUE;MG;NORDESTE;NANUQUE;INTERIOR;Masculino;00 - 18 ANOS;115
202512;CORONEL FABRICIANO;MG;LESTE;CORONEL FABRICIANO;INTERIOR;Feminino;54 - 58 ANOS;137
202512;MIRAVANIA;MG;NORTE;MANGA;INTERIOR;Masculino;19 - 23 ANOS;6
202512;RUBIM;MG;NORDESTE;ALMENARA;INTERIOR;Masculino;49 - 53 ANOS;4
202512;ITAIPE;MG;NORDESTE;NOVO CRUZEIRO;INTERIOR;Masculino;34 - 38 ANOS;5
202512;OLIVEIRA;MG;OESTE;OLIVEIRA;INTERIOR;Feminino;54 - 58 ANOS;80
202512;ITACAMBIRA;MG;NORTE;MONTES CLAROS;INTERIOR;Masculino;44 - 48 ANOS;4
202512;POCRANE;MG;LESTE DO SUL;MANHUACU;INTERIOR;Masculino;44 - 48 ANOS;9
202512;CRISTINA;MG;SUL;ITAJUBA;INTERIOR;Masculino;39 - 43 ANOS;1
202512;MUZAMBINHO;MG;SUL;ALFENAS;INTERIOR;Feminino;19 - 23 ANOS;11
202512;JANUARIA;MG;NORTE;JANUARIA;INTERIOR;Feminino;19 - 23 ANOS;187
202512;PALMOPOLIS;MG;NORDESTE;ALMENARA;INTERIOR;Feminino;19 - 23 ANOS;9
202512;POCOS DE CALDAS;MG;SUL;POCOS DE CALDAS;INTERIOR;Masculino;29 - 33 ANOS;71
202512;CONSELHEIRO PENA;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Feminino;24 - 28 ANOS;14
202512;BARAO DE COCAIS;MG;CENTRO;ITABIRA;INTERIOR;Masculino;34 - 38 ANOS;14
202512;LEOPOLDINA;MG;SUDESTE;CATAGUASES;INTERIOR;Feminino;29 - 33 ANOS;73
202512;ALFREDO VASCONCELOS;MG;CENTRO SUL;BARBACENA;INTERIOR;Feminino;34 - 38 ANOS;5
202512;MOCOCA;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;54 - 58 ANOS;1
202512;DELFIM MOREIRA;MG;SUL;ITAJUBA;INTERIOR;Masculino;49 - 53 ANOS;5
202512;BOCAIUVA;MG;NORTE;BOCAIUVA;INTERIOR;Masculino;44 - 48 ANOS;58
202512;PIRAJUBA;MG;TRIANGULO DO SUL;UBERABA;INTERIOR;Feminino;59+ ANOS;20
202512;COMENDADOR GOMES;MG;TRIANGULO DO SUL;FRUTAL;INTERIOR;Masculino;29 - 33 ANOS;2
202512;SAO DOMINGOS DAS DORES;MG;LESTE;CARATINGA;INTERIOR;Feminino;24 - 28 ANOS;5
202512;FORMIGA;MG;OESTE;FORMIGA;INTERIOR;Feminino;44 - 48 ANOS;110
202512;PEDRA DO INDAIA;MG;OESTE;DIVINOPOLIS;INTERIOR;Feminino;44 - 48 ANOS;2
202512;SABINOPOLIS;MG;CENTRO;GUANHAES;INTERIOR;Masculino;59+ ANOS;123
202512;TURMALINA;MG;NORDESTE;TURMALINA;INTERIOR;Feminino;49 - 53 ANOS;41
202512;FLORIANOPOLIS;SC;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;59+ ANOS;5
202512;GOUVEIA;MG;NORDESTE;DIAMANTINA;INTERIOR;Feminino;19 - 23 ANOS;16
202512;DESTERRO DE ENTRE RIOS;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Feminino;24 - 28 ANOS;18
202512;ENTRE RIOS DE MINAS;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Masculino;49 - 53 ANOS;8
202512;MONSENHOR PAULO;MG;SUL;VARGINHA;INTERIOR;Feminino;59+ ANOS;87
202512;LAVRAS;MG;SUL;LAVRAS;INTERIOR;Masculino;19 - 23 ANOS;65
202512;CONCEICAO DO MATO DENTRO;MG;CENTRO;BELO HORIZONTE;INTERIOR;Masculino;49 - 53 ANOS;13
202512;JABOTICATUBAS;MG;CENTRO;SANTA LUZIA;RMBH;Masculino;39 - 43 ANOS;10
202512;SANTA CRUZ DE MINAS;MG;CENTRO SUL;SAO JOAO DEL REI;INTERIOR;Feminino;29 - 33 ANOS;14
202512;TUPACIGUARA;MG;TRIANGULO DO NORTE;ARAGUARI;INTERIOR;Masculino;24 - 28 ANOS;24
202512;PATIS;MG;NORTE;BRASILIA DE MINAS;INTERIOR;Masculino;00 - 18 ANOS;16
202512;JACINTO;MG;NORDESTE;ALMENARA;INTERIOR;Masculino;44 - 48 ANOS;13
202512;IGARAPAVA;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;59+ ANOS;6
202512;SAO JOAO DAS MISSOES;MG;NORTE;MANGA;INTERIOR;Masculino;00 - 18 ANOS;82
202512;RAPOSOS;MG;CENTRO;BELO HORIZONTE;RMBH;Masculino;19 - 23 ANOS;9
202512;JOAO MONLEVADE;MG;CENTRO;JOAO MONLEVADE;INTERIOR;Masculino;59+ ANOS;386
202512;URUCUIA;MG;NORTE;SAO FRANCISCO;INTERIOR;Feminino;59+ ANOS;43
202512;DORES DO TURVO;MG;SUDESTE;UBA;INTERIOR;Masculino;29 - 33 ANOS;6
202512;PRUDENTE DE MORAIS;MG;CENTRO;SETE LAGOAS;INTERIOR;Masculino;59+ ANOS;61
202512;SALINAS;MG;NORTE;SALINAS;INTERIOR;Masculino;34 - 38 ANOS;44
202512;PAI PEDRO;MG;NORTE;JANAUBA;INTERIOR;Masculino;29 - 33 ANOS;8
202512;CAPARAO;MG;SUDESTE;CARANGOLA;INTERIOR;Masculino;39 - 43 ANOS;1
202512;COMERCINHO;MG;NORDESTE;PEDRA AZUL;INTERIOR;Masculino;54 - 58 ANOS;9
202512;RIO DO PRADO;MG;NORDESTE;ALMENARA;INTERIOR;Feminino;34 - 38 ANOS;1
202512;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;BH;Feminino;00 - 18 ANOS;4190
202512;ITABIRINHA;MG;LESTE;MANTENA;INTERIOR;Feminino;34 - 38 ANOS;6
202512;CAMPINA VERDE;MG;TRIANGULO DO NORTE;ITUIUTABA;INTERIOR;Masculino;49 - 53 ANOS;12
202512;CARMO DO CAJURU;MG;OESTE;DIVINOPOLIS;INTERIOR;Masculino;00 - 18 ANOS;22
202512;CAMPOS DOS GOYTACAZES;RJ;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;54 - 58 ANOS;1
202512;SAO JOSE DO GOIABAL;MG;LESTE DO SUL;RAUL SOARES;INTERIOR;Feminino;44 - 48 ANOS;6
202512;SAO JOAQUIM;SC;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;34 - 38 ANOS;2
202512;ONCA DE PITANGUI;MG;OESTE;PARA DE MINAS;INTERIOR;Masculino;59+ ANOS;14
202512;UBAPORANGA;MG;LESTE;CARATINGA;INTERIOR;Masculino;49 - 53 ANOS;9
202512;SAO JOSE DO DIVINO;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Feminino;49 - 53 ANOS;7
202512;SAO SIMAO;GO;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;39 - 43 ANOS;1
202512;GALILEIA;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Feminino;00 - 18 ANOS;16
202512;CORONEL XAVIER CHAVES;MG;CENTRO SUL;SAO JOAO DEL REI;INTERIOR;Feminino;59+ ANOS;25
202512;LEOPOLDINA;MG;SUDESTE;CATAGUASES;INTERIOR;Masculino;24 - 28 ANOS;65
202512;DOURADOQUARA;MG;TRIANGULO DO NORTE;MONTE CARMELO;INTERIOR;Feminino;44 - 48 ANOS;8
202512;SENADOR FIRMINO;MG;SUDESTE;UBA;INTERIOR;Masculino;00 - 18 ANOS;25
202512;TAIOBEIRAS;MG;NORTE;TAIOBEIRAS;INTERIOR;Feminino;29 - 33 ANOS;74
202512;MARLIERIA;MG;LESTE;CORONEL FABRICIANO;INTERIOR;Feminino;00 - 18 ANOS;7
202512;TEIXEIRAS;MG;LESTE DO SUL;VICOSA;INTERIOR;Masculino;00 - 18 ANOS;24
202512;PONTO DOS VOLANTES;MG;NORDESTE;JEQUITINHONHA;INTERIOR;Masculino;29 - 33 ANOS;11
202512;JENIPAPO DE MINAS;MG;NORDESTE;ARACUAI;INTERIOR;Masculino;29 - 33 ANOS;12
202512;SAO FRANCISCO DE SALES;MG;TRIANGULO DO SUL;FRUTAL;INTERIOR;Feminino;54 - 58 ANOS;2
202512;EXTREMA;MG;SUL;EXTREMA;INTERIOR;Masculino;24 - 28 ANOS;5
202512;NOVA UNIAO;MG;CENTRO;ITABIRA;RMBH;Feminino;59+ ANOS;61
202512;CHAPADA GAUCHA;MG;NOROESTE;ARINOS;INTERIOR;Feminino;29 - 33 ANOS;6
202512;BIAS FORTES;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Feminino;44 - 48 ANOS;2
