ano_mes_ref;nom_municipio;sgl_uf;macro_regional_ipsemg;micro_regional_ipsemg;bh_rmbh_interior_ipsemg;dsc_sexo;desc_faixa_etaria;qtde_benef
202510;GRUPIARA;MG;TRIANGULO DO NORTE;MONTE CARMELO;INTERIOR;Feminino;39 - 43 ANOS;3
202510;SAO JOAO DA PONTE;MG;NORTE;BRASILIA DE MINAS;INTERIOR;Feminino;49 - 53 ANOS;37
202510;AMPARO;PB;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;59+ ANOS;1
202510;MATUTINA;MG;NOROESTE;PATOS DE MINAS;INTERIOR;Masculino;24 - 28 ANOS;6
202510;CONCEICAO DA APARECIDA;MG;SUL;ALFENAS;INTERIOR;Feminino;44 - 48 ANOS;3
202510;VESPASIANO;MG;CENTRO;SANTA LUZIA;RMBH;Masculino;59+ ANOS;267
202510;EXTREMA;MG;SUL;EXTREMA;INTERIOR;Feminino;19 - 23 ANOS;10
202510;BARRA LONGA;MG;LESTE DO SUL;PONTE NOVA;INTERIOR;Masculino;34 - 38 ANOS;4
202510;SAO GONCALO DO PARA;MG;OESTE;DIVINOPOLIS;INTERIOR;Feminino;49 - 53 ANOS;8
202510;SAO JOAO DA MATA;MG;SUL;POUSO ALEGRE;INTERIOR;Feminino;00 - 18 ANOS;5
202510;ITINGA;MG;NORDESTE;ARACUAI;INTERIOR;Masculino;59+ ANOS;85
202510;DIVINESIA;MG;SUDESTE;UBA;INTERIOR;Masculino;54 - 58 ANOS;4
202510;BANDEIRA DO SUL;MG;SUL;POCOS DE CALDAS;INTERIOR;Masculino;44 - 48 ANOS;4
202510;DIAMANTINA;MG;NORDESTE;DIAMANTINA;INTERIOR;Masculino;29 - 33 ANOS;130
202510;MONJOLOS;MG;CENTRO;CURVELO;INTERIOR;Feminino;54 - 58 ANOS;2
202510;GUAXUPE;MG;SUL;ALFENAS;INTERIOR;Feminino;19 - 23 ANOS;17
202510;PRESIDENTE JUSCELINO;MG;CENTRO;CURVELO;INTERIOR;Masculino;00 - 18 ANOS;4
202510;LUISLANDIA;MG;NORTE;BRASILIA DE MINAS;INTERIOR;Feminino;34 - 38 ANOS;7
202510;JUVENILIA;MG;NORTE;MANGA;INTERIOR;Feminino;34 - 38 ANOS;9
202510;PASSA QUATRO;MG;SUL;SAO LOURENCO;INTERIOR;Feminino;24 - 28 ANOS;10
202510;NOVA PONTE;MG;TRIANGULO DO NORTE;UBERLANDIA;INTERIOR;Masculino;00 - 18 ANOS;20
202510;TEIXEIRAS;MG;LESTE DO SUL;VICOSA;INTERIOR;Masculino;39 - 43 ANOS;13
202510;MATIAS BARBOSA;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Masculino;24 - 28 ANOS;10
202510;MONTE AZUL;MG;NORTE;JANAUBA;INTERIOR;Masculino;59+ ANOS;189
202510;CARMO DO CAJURU;MG;OESTE;DIVINOPOLIS;INTERIOR;Masculino;00 - 18 ANOS;24
202510;BOM JESUS DA PENHA;MG;SUL;PASSOS;INTERIOR;Feminino;39 - 43 ANOS;2
202510;MONTALVANIA;MG;NORTE;MANGA;INTERIOR;Masculino;29 - 33 ANOS;27
202510;LEANDRO FERREIRA;MG;OESTE;DIVINOPOLIS;INTERIOR;Feminino;19 - 23 ANOS;2
202510;RONDONOPOLIS;MT;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;24 - 28 ANOS;1
202510;PINTOPOLIS;MG;NORTE;SAO FRANCISCO;INTERIOR;Feminino;29 - 33 ANOS;7
202510;SANTA BARBARA DO MONTE VERDE;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Feminino;34 - 38 ANOS;2
202510;DONA EUZEBIA;MG;SUDESTE;CATAGUASES;INTERIOR;Feminino;54 - 58 ANOS;6
202510;BRAUNAS;MG;LESTE;IPATINGA;INTERIOR;Masculino;19 - 23 ANOS;5
202510;BRAS PIRES;MG;SUDESTE;UBA;INTERIOR;Feminino;54 - 58 ANOS;9
202510;ALVINOPOLIS;MG;LESTE DO SUL;PONTE NOVA;INTERIOR;Feminino;39 - 43 ANOS;12
202510;ESTRELA DO INDAIA;MG;OESTE;BOM DESPACHO;INTERIOR;Masculino;29 - 33 ANOS;1
202510;SAO PEDRO DA UNIAO;MG;SUL;PASSOS;INTERIOR;Feminino;44 - 48 ANOS;10
202510;MATIPO;MG;LESTE DO SUL;MANHUACU;INTERIOR;Feminino;39 - 43 ANOS;35
202510;MARIO CAMPOS;MG;CENTRO;BETIM;RMBH;Feminino;00 - 18 ANOS;40
202510;MACHADO;MG;SUL;ALFENAS;INTERIOR;Masculino;39 - 43 ANOS;27
202510;IPUIUNA;MG;SUL;POUSO ALEGRE;INTERIOR;Masculino;19 - 23 ANOS;8
202510;SANTOS;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;59+ ANOS;5
202510;VEREDINHA;MG;NORDESTE;CAPELINHA;INTERIOR;Masculino;29 - 33 ANOS;11
202510;MUZAMBINHO;MG;SUL;ALFENAS;INTERIOR;Masculino;34 - 38 ANOS;10
202510;TAIOBEIRAS;MG;NORTE;TAIOBEIRAS;INTERIOR;Masculino;49 - 53 ANOS;46
202510;SANTA BARBARA DO LESTE;MG;LESTE;CARATINGA;INTERIOR;Masculino;19 - 23 ANOS;9
202510;SANTA BARBARA DO LESTE;MG;LESTE;CARATINGA;INTERIOR;Feminino;24 - 28 ANOS;11
202510;ITAJUBA;MG;SUL;ITAJUBA;INTERIOR;Masculino;34 - 38 ANOS;49
202510;CONGONHAS DO NORTE;MG;NORDESTE;SERRO;INTERIOR;Masculino;44 - 48 ANOS;7
202510;SANTA RITA DE JACUTINGA;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Feminino;39 - 43 ANOS;1
202510;SAO JOAO DO PACUI;MG;NORTE;CORACAO DE JESUS;INTERIOR;Masculino;54 - 58 ANOS;3
202510;ITANHANDU;MG;SUL;SAO LOURENCO;INTERIOR;Masculino;44 - 48 ANOS;8
202510;DIONISIO;MG;LESTE;CORONEL FABRICIANO;INTERIOR;Feminino;29 - 33 ANOS;12
202510;JOAO PINHEIRO;MG;NOROESTE;JOAO PINHEIRO;INTERIOR;Feminino;34 - 38 ANOS;68
202510;SANTANA DO MANHUACU;MG;LESTE DO SUL;MANHUACU;INTERIOR;Feminino;29 - 33 ANOS;10
202510;SANTANA DO JACARE;MG;OESTE;CAMPO BELO;INTERIOR;Masculino;54 - 58 ANOS;5
202510;CORDISLANDIA;MG;SUL;VARGINHA;INTERIOR;Masculino;59+ ANOS;18
202510;SERITINGA;MG;SUL;SAO LOURENCO;INTERIOR;Masculino;34 - 38 ANOS;3
202510;JEQUITIBA;MG;CENTRO;SETE LAGOAS;INTERIOR;Masculino;34 - 38 ANOS;2
202510;ENTRE RIOS DE MINAS;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Feminino;00 - 18 ANOS;34
202510;JAPARAIBA;MG;OESTE;LAGOA DA PRATA;INTERIOR;Masculino;54 - 58 ANOS;4
202510;SANTA BARBARA DO LESTE;MG;LESTE;CARATINGA;INTERIOR;Masculino;59+ ANOS;26
202510;RAUL SOARES;MG;LESTE DO SUL;RAUL SOARES;INTERIOR;Feminino;54 - 58 ANOS;47
202510;SANTANA DO RIACHO;MG;CENTRO;BELO HORIZONTE;INTERIOR;Masculino;19 - 23 ANOS;4
202510;SERRANOPOLIS DE MINAS;MG;NORTE;JANAUBA;INTERIOR;Masculino;44 - 48 ANOS;1
202510;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;BH;Feminino;29 - 33 ANOS;3833
202510;GUIMARANIA;MG;NOROESTE;PATOS DE MINAS;INTERIOR;Feminino;59+ ANOS;77
202510;DOM VICOSO;MG;SUL;SAO LOURENCO;INTERIOR;Feminino;00 - 18 ANOS;3
202510;PEQUERI;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Masculino;59+ ANOS;18
202510;FELISBURGO;MG;NORDESTE;JEQUITINHONHA;INTERIOR;Feminino;19 - 23 ANOS;4
202510;HELIODORA;MG;SUL;POUSO ALEGRE;INTERIOR;Feminino;49 - 53 ANOS;4
202510;PAI PEDRO;MG;NORTE;JANAUBA;INTERIOR;Masculino;39 - 43 ANOS;3
202510;CORACAO DE JESUS;MG;NORTE;CORACAO DE JESUS;INTERIOR;Masculino;39 - 43 ANOS;19
202510;PRUDENTE DE MORAIS;MG;CENTRO;SETE LAGOAS;INTERIOR;Masculino;54 - 58 ANOS;4
202510;DIVINO DAS LARANJEIRAS;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Masculino;54 - 58 ANOS;9
202510;INDIANOPOLIS;MG;TRIANGULO DO NORTE;UBERLANDIA;INTERIOR;Masculino;29 - 33 ANOS;3
202510;DESTERRO DO MELO;MG;CENTRO SUL;BARBACENA;INTERIOR;Masculino;59+ ANOS;9
202510;GUIDOVAL;MG;SUDESTE;UBA;INTERIOR;Masculino;29 - 33 ANOS;6
202510;JOAQUIM FELICIO;MG;NORTE;BOCAIUVA;INTERIOR;Feminino;29 - 33 ANOS;6
202510;NATERCIA;MG;SUL;POUSO ALEGRE;INTERIOR;Feminino;54 - 58 ANOS;10
202510;IBIRITE;MG;CENTRO;BETIM;RMBH;Masculino;59+ ANOS;417
202510;COROMANDEL;MG;TRIANGULO DO NORTE;PATROCINIO;INTERIOR;Feminino;49 - 53 ANOS;51
202510;RIO PARANAIBA;MG;NOROESTE;PATOS DE MINAS;INTERIOR;Masculino;49 - 53 ANOS;11
202510;VIEIRAS;MG;SUDESTE;MURIAE;INTERIOR;Feminino;19 - 23 ANOS;1
202510;SABARA;MG;CENTRO;CAETE;RMBH;Feminino;59+ ANOS;1169
202510;MATUTINA;MG;NOROESTE;PATOS DE MINAS;INTERIOR;Masculino;19 - 23 ANOS;3
202510;PINTOPOLIS;MG;NORTE;SAO FRANCISCO;INTERIOR;Masculino;34 - 38 ANOS;4
202510;AGUAS DE LINDOIA;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;44 - 48 ANOS;3
202510;ALAGOA;MG;SUL;SAO LOURENCO;INTERIOR;Masculino;29 - 33 ANOS;2
202510;LARANJAL;PR;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;29 - 33 ANOS;1
202510;POMPEU;MG;CENTRO;ABAETE;INTERIOR;Feminino;34 - 38 ANOS;27
202510;CAJURI;MG;LESTE DO SUL;VICOSA;INTERIOR;Masculino;39 - 43 ANOS;2
202510;JOINVILLE;SC;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;59+ ANOS;7
202510;LEOPOLDINA;MG;SUDESTE;CATAGUASES;INTERIOR;Masculino;44 - 48 ANOS;46
202510;PAINEIRAS;MG;CENTRO;ABAETE;INTERIOR;Feminino;59+ ANOS;63
202510;PARAIBA DO SUL;RJ;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;44 - 48 ANOS;1
202510;URUCANIA;MG;LESTE DO SUL;PONTE NOVA;INTERIOR;Feminino;49 - 53 ANOS;13
202510;DIVISOPOLIS;MG;NORDESTE;PEDRA AZUL;INTERIOR;Feminino;34 - 38 ANOS;6
202510;MERCES;MG;SUDESTE;UBA;INTERIOR;Feminino;59+ ANOS;99
202510;CATAS ALTAS DA NORUEGA;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Feminino;24 - 28 ANOS;8
202510;ARAPONGA;MG;LESTE DO SUL;VICOSA;INTERIOR;Feminino;49 - 53 ANOS;14
202510;IMBE DE MINAS;MG;LESTE;CARATINGA;INTERIOR;Feminino;59+ ANOS;41
202510;SAO GOTARDO;MG;NOROESTE;PATOS DE MINAS;INTERIOR;Masculino;00 - 18 ANOS;51
202510;SAO GONCALO DO RIO PRETO;MG;NORDESTE;DIAMANTINA;INTERIOR;Masculino;00 - 18 ANOS;12
202510;JENIPAPO DE MINAS;MG;NORDESTE;ARACUAI;INTERIOR;Feminino;59+ ANOS;43
202510;RESENDE COSTA;MG;CENTRO SUL;SAO JOAO DEL REI;INTERIOR;Feminino;49 - 53 ANOS;7
202510;BRAUNAS;MG;LESTE;IPATINGA;INTERIOR;Masculino;24 - 28 ANOS;8
202510;PEDRINOPOLIS;MG;TRIANGULO DO SUL;ARAXA;INTERIOR;Masculino;19 - 23 ANOS;6
202510;CARANGOLA;MG;SUDESTE;CARANGOLA;INTERIOR;Feminino;59+ ANOS;552
202510;PATIS;MG;NORTE;BRASILIA DE MINAS;INTERIOR;Masculino;29 - 33 ANOS;9
202510;REMIGIO;PB;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;59+ ANOS;1
202510;ITAMBACURI;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Feminino;34 - 38 ANOS;27
202510;LEANDRO FERREIRA;MG;OESTE;DIVINOPOLIS;INTERIOR;Feminino;24 - 28 ANOS;4
202510;JEQUITINHONHA;MG;NORDESTE;JEQUITINHONHA;INTERIOR;Feminino;49 - 53 ANOS;61
202510;ALPERCATA;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Masculino;00 - 18 ANOS;4
202510;JOSENOPOLIS;MG;NORTE;SALINAS;INTERIOR;Feminino;00 - 18 ANOS;15
202510;DOIS VIZINHOS;PR;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;59+ ANOS;1
202510;LUZ;MG;OESTE;BOM DESPACHO;INTERIOR;Masculino;29 - 33 ANOS;22
202510;RUBELITA;MG;NORTE;SALINAS;INTERIOR;Feminino;29 - 33 ANOS;8
202510;PEDRA DO INDAIA;MG;OESTE;DIVINOPOLIS;INTERIOR;Masculino;54 - 58 ANOS;3
202510;ARCOS;MG;OESTE;FORMIGA;INTERIOR;Masculino;49 - 53 ANOS;25
202510;ITUTINGA;MG;SUL;LAVRAS;INTERIOR;Feminino;34 - 38 ANOS;2
202510;CARMO DA CACHOEIRA;MG;SUL;VARGINHA;INTERIOR;Masculino;00 - 18 ANOS;20
202510;ITUMBIARA;GO;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;59+ ANOS;13
202510;PIMENTA;MG;OESTE;FORMIGA;INTERIOR;Feminino;00 - 18 ANOS;8
202510;AGUAS FORMOSAS;MG;NORDESTE;AGUAS FORMOSAS;INTERIOR;Masculino;00 - 18 ANOS;74
202510;CAPUTIRA;MG;LESTE DO SUL;MANHUACU;INTERIOR;Masculino;59+ ANOS;37
202510;SAO BRAS DO SUACUI;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Feminino;44 - 48 ANOS;5
202510;IBIA;MG;TRIANGULO DO SUL;ARAXA;INTERIOR;Masculino;59+ ANOS;113
202510;ANTONIO DIAS;MG;LESTE;CORONEL FABRICIANO;INTERIOR;Feminino;49 - 53 ANOS;12
202510;ITINGA;MG;NORDESTE;ARACUAI;INTERIOR;Masculino;39 - 43 ANOS;7
202510;CLAUDIO;MG;OESTE;DIVINOPOLIS;INTERIOR;Feminino;34 - 38 ANOS;22
202510;BURITIS;MG;NOROESTE;ARINOS;INTERIOR;Feminino;44 - 48 ANOS;10
202510;IPUIUNA;MG;SUL;POUSO ALEGRE;INTERIOR;Masculino;24 - 28 ANOS;3
202510;ARAPUA;MG;NOROESTE;PATOS DE MINAS;INTERIOR;Feminino;00 - 18 ANOS;5
202510;MONTEZUMA;MG;NORTE;TAIOBEIRAS;INTERIOR;Masculino;54 - 58 ANOS;8
202510;PAULISTAS;MG;LESTE;PECANHA;INTERIOR;Feminino;44 - 48 ANOS;2
202510;CARAI;MG;NORDESTE;NOVO CRUZEIRO;INTERIOR;Masculino;44 - 48 ANOS;15
202510;UBAI;MG;NORTE;BRASILIA DE MINAS;INTERIOR;Masculino;29 - 33 ANOS;26
202510;APORA;BA;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;59+ ANOS;1
202510;JEQUITINHONHA;MG;NORDESTE;JEQUITINHONHA;INTERIOR;Masculino;00 - 18 ANOS;72
202510;PEDRAS DE MARIA DA CRUZ;MG;NORTE;JANUARIA;INTERIOR;Masculino;34 - 38 ANOS;5
202510;MATHIAS LOBATO;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Feminino;54 - 58 ANOS;3
202510;GUARARA;MG;SUDESTE;JUIZ DE FORA;INTERIOR;Feminino;59+ ANOS;32
202510;JACAREI;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;59+ ANOS;3
202510;JUNDIAI;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;29 - 33 ANOS;1
202510;FERVEDOURO;MG;SUDESTE;CARANGOLA;INTERIOR;Masculino;54 - 58 ANOS;11
202510;VIRGOLANDIA;MG;LESTE;PECANHA;INTERIOR;Feminino;54 - 58 ANOS;11
202510;JAMPRUCA;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Feminino;24 - 28 ANOS;8
202510;PERDIGAO;MG;OESTE;DIVINOPOLIS;INTERIOR;Feminino;00 - 18 ANOS;11
202510;ARACAI;MG;CENTRO;SETE LAGOAS;INTERIOR;Feminino;49 - 53 ANOS;3
202510;ITUIUTABA;MG;TRIANGULO DO NORTE;ITUIUTABA;INTERIOR;Masculino;39 - 43 ANOS;60
202510;ESTIVA;MG;SUL;POUSO ALEGRE;INTERIOR;Feminino;00 - 18 ANOS;14
202510;MONTE FORMOSO;MG;NORDESTE;JEQUITINHONHA;INTERIOR;Feminino;34 - 38 ANOS;5
202510;SAO GONCALO DO PARA;MG;OESTE;DIVINOPOLIS;INTERIOR;Masculino;59+ ANOS;36
202510;CAMPANHA;MG;SUL;VARGINHA;INTERIOR;Masculino;00 - 18 ANOS;23
202510;ALBERTINA;MG;SUL;OURO FINO;INTERIOR;Masculino;54 - 58 ANOS;2
202510;PEDRA BONITA;MG;SUDESTE;CARANGOLA;INTERIOR;Feminino;44 - 48 ANOS;20
202510;SARZEDO;MG;CENTRO;BETIM;RMBH;Masculino;49 - 53 ANOS;22
202510;LAJINHA;MG;LESTE DO SUL;MANHUACU;INTERIOR;Feminino;29 - 33 ANOS;27
202510;ALFENAS;MG;SUL;ALFENAS;INTERIOR;Feminino;39 - 43 ANOS;39
202510;DORES DO RIO PRETO;ES;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;39 - 43 ANOS;3
202510;DORES DO INDAIA;MG;OESTE;BOM DESPACHO;INTERIOR;Masculino;59+ ANOS;102
202510;ENTRE FOLHAS;MG;LESTE;CARATINGA;INTERIOR;Masculino;24 - 28 ANOS;6
202510;CABO VERDE;MG;SUL;POCOS DE CALDAS;INTERIOR;Feminino;59+ ANOS;93
202510;DIVINESIA;MG;SUDESTE;UBA;INTERIOR;Feminino;44 - 48 ANOS;11
202510;SAO FRANCISCO DE SALES;MG;TRIANGULO DO SUL;FRUTAL;INTERIOR;Feminino;49 - 53 ANOS;1
202510;POCOS DE CALDAS;MG;SUL;POCOS DE CALDAS;INTERIOR;Masculino;44 - 48 ANOS;49
202510;ATALEIA;MG;NORDESTE;TEOFILO OTONI;INTERIOR;Feminino;34 - 38 ANOS;21
202510;SILVIANOPOLIS;MG;SUL;POUSO ALEGRE;INTERIOR;Masculino;44 - 48 ANOS;4
202510;ANTONIO PRADO DE MINAS;MG;SUDESTE;MURIAE;INTERIOR;Feminino;44 - 48 ANOS;6
202510;IRAI DE MINAS;MG;TRIANGULO DO NORTE;MONTE CARMELO;INTERIOR;Masculino;39 - 43 ANOS;2
202510;SANTA MARIA DE ITABIRA;MG;CENTRO;ITABIRA;INTERIOR;Masculino;44 - 48 ANOS;5
202510;CORREGO FUNDO;MG;OESTE;FORMIGA;INTERIOR;Masculino;19 - 23 ANOS;2
202510;MARLIERIA;MG;LESTE;CORONEL FABRICIANO;INTERIOR;Masculino;29 - 33 ANOS;4
202510;NOVORIZONTE;MG;NORTE;TAIOBEIRAS;INTERIOR;Masculino;54 - 58 ANOS;2
202510;MARAVILHAS;MG;CENTRO;SETE LAGOAS;INTERIOR;Masculino;39 - 43 ANOS;5
202510;MATA VERDE;MG;NORDESTE;ALMENARA;INTERIOR;Feminino;19 - 23 ANOS;5
202510;RIO ESPERA;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Feminino;44 - 48 ANOS;9
202510;ARACUAI;MG;NORDESTE;ARACUAI;INTERIOR;Masculino;34 - 38 ANOS;49
202510;FELICIO DOS SANTOS;MG;NORDESTE;DIAMANTINA;INTERIOR;Masculino;24 - 28 ANOS;3
202510;UBERABA;MG;TRIANGULO DO SUL;UBERABA;INTERIOR;Feminino;49 - 53 ANOS;264
202510;PATIS;MG;NORTE;BRASILIA DE MINAS;INTERIOR;Feminino;44 - 48 ANOS;14
202510;CATAS ALTAS;MG;CENTRO;ITABIRA;INTERIOR;Feminino;19 - 23 ANOS;3
202510;VERMELHO NOVO;MG;LESTE;CARATINGA;INTERIOR;Masculino;59+ ANOS;17
202510;URUCUIA;MG;NORTE;SAO FRANCISCO;INTERIOR;Masculino;39 - 43 ANOS;2
202510;MATEUS LEME;MG;CENTRO;BETIM;RMBH;Masculino;54 - 58 ANOS;18
202510;FRONTEIRA DOS VALES;MG;NORDESTE;AGUAS FORMOSAS;INTERIOR;Feminino;29 - 33 ANOS;4
202510;DORES DE GUANHAES;MG;CENTRO;GUANHAES;INTERIOR;Feminino;34 - 38 ANOS;11
202510;LAGOA GRANDE;MG;NOROESTE;JOAO PINHEIRO;INTERIOR;Masculino;44 - 48 ANOS;7
202510;SAO JOAO DO MANTENINHA;MG;LESTE;MANTENA;INTERIOR;Masculino;49 - 53 ANOS;4
202510;CENTRAL DE MINAS;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Feminino;24 - 28 ANOS;10
202510;CASCALHO RICO;MG;TRIANGULO DO NORTE;ARAGUARI;INTERIOR;Feminino;59+ ANOS;14
202510;BAMBUI;MG;OESTE;FORMIGA;INTERIOR;Masculino;19 - 23 ANOS;27
202510;MUNHOZ;MG;SUL;EXTREMA;INTERIOR;Feminino;34 - 38 ANOS;8
202510;CACHOEIRA DE PAJEU;MG;NORDESTE;PEDRA AZUL;INTERIOR;Feminino;19 - 23 ANOS;7
202510;PASSOS;MG;SUL;PASSOS;INTERIOR;Masculino;49 - 53 ANOS;118
202510;COLOMBIA;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;34 - 38 ANOS;1
202510;MARTINS SOARES;MG;LESTE DO SUL;MANHUACU;INTERIOR;Feminino;54 - 58 ANOS;8
202510;ALPERCATA;MG;LESTE;GOVERNADOR VALADARES;INTERIOR;Feminino;29 - 33 ANOS;2
202510;BANDEIRANTES;PR;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;59+ ANOS;1
202510;NOVA PORTEIRINHA;MG;NORTE;JANAUBA;INTERIOR;Masculino;24 - 28 ANOS;3
202510;NOVA BELEM;MG;LESTE;MANTENA;INTERIOR;Feminino;00 - 18 ANOS;5
202510;BRAS PIRES;MG;SUDESTE;UBA;INTERIOR;Masculino;54 - 58 ANOS;6
202510;BOM JESUS DO GALHO;MG;LESTE;CARATINGA;INTERIOR;Masculino;29 - 33 ANOS;19
202510;SAO BRAS DO SUACUI;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Feminino;00 - 18 ANOS;5
202510;ROSARIO DA LIMEIRA;MG;SUDESTE;MURIAE;INTERIOR;Feminino;24 - 28 ANOS;7
202510;TURMALINA;SP;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Masculino;44 - 48 ANOS;3
202510;SERRA DOS AIMORES;MG;NORDESTE;NANUQUE;INTERIOR;Feminino;29 - 33 ANOS;9
202510;RIO CASCA;MG;LESTE DO SUL;RAUL SOARES;INTERIOR;Masculino;49 - 53 ANOS;4
202510;PARAISOPOLIS;MG;SUL;ITAJUBA;INTERIOR;Feminino;24 - 28 ANOS;15
202510;PIMENTA;MG;OESTE;FORMIGA;INTERIOR;Feminino;44 - 48 ANOS;2
202510;ITAOBIM;MG;NORDESTE;JEQUITINHONHA;INTERIOR;Masculino;19 - 23 ANOS;27
202510;CASA GRANDE;MG;CENTRO SUL;CONSELHEIRO LAFAIETE;INTERIOR;Masculino;29 - 33 ANOS;1
202510;JEQUITINHONHA;MG;NORDESTE;JEQUITINHONHA;INTERIOR;Masculino;44 - 48 ANOS;31
202510;BRUMADINHO;MG;CENTRO;BETIM;RMBH;Feminino;24 - 28 ANOS;19
202510;CAIANA;MG;SUDESTE;CARANGOLA;INTERIOR;Feminino;34 - 38 ANOS;2
202510;RIO ACIMA;MG;CENTRO;BELO HORIZONTE;RMBH;Feminino;44 - 48 ANOS;3
202510;CAMPO AZUL;MG;NORTE;CORACAO DE JESUS;INTERIOR;Masculino;24 - 28 ANOS;8
202510;PIEDADE DOS GERAIS;MG;CENTRO;BETIM;INTERIOR;Masculino;29 - 33 ANOS;8
202510;PAINEIRAS;MG;CENTRO;ABAETE;INTERIOR;Masculino;39 - 43 ANOS;3
202510;MAMONAS;MG;NORTE;JANAUBA;INTERIOR;Feminino;19 - 23 ANOS;2
202510;ROMARIA;MG;TRIANGULO DO NORTE;MONTE CARMELO;INTERIOR;Masculino;00 - 18 ANOS;11
202510;AGUAS LINDAS DE GOIAS;GO;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;59+ ANOS;3
202510;RIACHO DOS MACHADOS;MG;NORTE;JANAUBA;INTERIOR;Masculino;39 - 43 ANOS;4
202510;CHAPADA DO NORTE;MG;NORDESTE;MINAS NOVAS;INTERIOR;Masculino;34 - 38 ANOS;11
202510;NOVO CRUZEIRO;MG;NORDESTE;NOVO CRUZEIRO;INTERIOR;Feminino;44 - 48 ANOS;62
202510;BAIXO GUANDU;ES;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;59+ ANOS;38
202510;INDAIABIRA;MG;NORTE;TAIOBEIRAS;INTERIOR;Feminino;29 - 33 ANOS;11
202510;NACIP RAYDAN;MG;LESTE;PECANHA;INTERIOR;Masculino;29 - 33 ANOS;8
202510;JOAO MONLEVADE;MG;CENTRO;JOAO MONLEVADE;INTERIOR;Feminino;19 - 23 ANOS;49
202510;CORREGO NOVO;MG;LESTE;CARATINGA;INTERIOR;Masculino;24 - 28 ANOS;4
202510;BOTELHOS;MG;SUL;POCOS DE CALDAS;INTERIOR;Feminino;00 - 18 ANOS;28
202510;PARAOPEBA;MG;CENTRO;SETE LAGOAS;INTERIOR;Feminino;29 - 33 ANOS;36
202510;ITAPECERICA;MG;OESTE;DIVINOPOLIS;INTERIOR;Feminino;00 - 18 ANOS;40
202510;TERESOPOLIS;RJ;OUTROS_ESTADOS;OUTROS_ESTADOS;OUTROS_ESTADOS;Feminino;29 - 33 ANOS;2
202510;SENHORA DOS REMEDIOS;MG;CENTRO SUL;BARBACENA;INTERIOR;Masculino;19 - 23 ANOS;11
202510;ITAPEVA;MG;SUL;EXTREMA;INTERIOR;Masculino;00 - 18 ANOS;5
202510;FELISBURGO;MG;NORDESTE;JEQUITINHONHA;INTERIOR;Masculino;59+ ANOS;48
202510;TURVOLANDIA;MG;SUL;VARGINHA;INTERIOR;Feminino;00 - 18 ANOS;14
202510;VOLTA GRANDE;MG;SUDESTE;CATAGUASES;INTERIOR;Masculino;24 - 28 ANOS;2
202510;IPIACU;MG;TRIANGULO DO NORTE;ITUIUTABA;INTERIOR;Feminino;39 - 43 ANOS;5
